id,name,tenant_id,store_no,enterprise,domain,province,time_zone,website,Pharmacy Address__unit,Pharmacy Address__street_number,Pharmacy Address__street_name,Pharmacy Address__city,Pharmacy Address__province,Pharmacy Address__postal_code,Pharmacy Address__po_box,Pharmacy Address__latitude,Pharmacy Address__longitude,Pharmacy Address__street_address,Pharmacy Address__country,google_place_id
8e49402c-dcd6-4f3b-a713-862988411f22,Jonssons' Your Independent Grocer Kemptville - Loblaw Pharmacy,edfbb1a3-aca2-4ee4-bbbb-9237237736c4,4121,LCL,https://shoppersdrugmart.medmeapp.com/lcl,ON,America/Toronto,https://shoppersdrugmart.ca,,Hwy,43 W Kemptville Mall,Kemptville,ON,K0G 1J0,,45.018659,-75.656265,Hwy 43 W Kemptville Mall,Canada,
8e554bd4-4f00-49f0-b9dd-93590902ad07,SHOPPERS DRUG MART Tuxedo Park Shopping Centre,edfbb1a3-aca2-4ee4-bbbb-9237237736c4,0542,SDM,https://shoppersdrugmart.medmeapp.com,MB,America/Winnipeg,https://shoppersdrugmart.ca,,2025,CORYDON AVE,Winnipeg,MB,R3P 0N5,,49.8671,-97.2119,2025 CORYDON AVE,Canada,
8e5e628f-4b6b-44c7-8e88-863894aeb6a5,Oxford Guardian Pharmacy,f29e80f4-9432-4f10-ae73-ed9bf10c4936,,,https://oxfordguardianpharmacy.medmeapp.ca,ON,America/Toronto,https://www.guardian-ida-remedysrx.ca/en/ontario/woodstock/oxford-guardian-pharmacy-7055675,Unit D,870,Queenston Blvd,Woodstock,ON,N4T 0M4,,,,,Canada,
8e6d33a0-e7d6-4ee0-b9f7-b6533b1f8221,SHOPPERS DRUG MART Yonge & Finch,edfbb1a3-aca2-4ee4-bbbb-9237237736c4,0848,SDM,https://shoppersdrugmart.medmeapp.com,ON,America/Toronto,https://shoppersdrugmart.ca,,5576,YONGE STREET,North York,ON,M2N 5S2,,43.779,-79.4157,5576 YONGE STREET,Canada,
8e721aea-75d3-4a6c-a5fc-bf60b7082272,Oak Bay Pharmasave,f29e80f4-9432-4f10-ae73-ed9bf10c4936,,,https://oakbaypharmasave.medmeapp.ca,BC,America/Vancouver,https://oakbaypharmasave.com,,2200,Oak Bay Avenue,Victoria,BC,V8R 1G3,,,,,Canada,
8e80faeb-bf36-401f-8d88-bcfff84ee853,SHOPPERS DRUG MART Woodbine Shopping Centre,edfbb1a3-aca2-4ee4-bbbb-9237237736c4,2384,SDM,https://shoppersdrugmart.medmeapp.com,AB,America/Edmonton,https://shoppersdrugmart.ca,,2555,WOODVIEW DRIVE SW,Calgary,AB,T2W 4N7,,50.9405,-114.121,2555 WOODVIEW DRIVE SW,Canada,
8e8f8eae-1304-4f8c-a9fc-6120912613d8,SHOPPERS DRUG MART Stampede Station,edfbb1a3-aca2-4ee4-bbbb-9237237736c4,2326,SDM,https://shoppersdrugmart.medmeapp.com,AB,America/Edmonton,https://shoppersdrugmart.ca,UNIT#115,1410,1ST STREET SOUTHEAST,Calgary,AB,T2G 5T7,,51.0387,-114.0608,1410 1ST STREET SOUTHEAST,Canada,
8ea608ba-1aab-4019-b93e-acde5195a276,"TRAN-THANG VU, Pharmacien(ne.s) Propriétaire(s)",edfbb1a3-aca2-4ee4-bbbb-9237237736c4,1829,PHX,https://scheduler.pharmaprix.ca,QC,America/Toronto,https://pharmaprix.ca,,1580,ONTARIO STREET EAST,MONTREAL,QC,H2L 1S5,,45.5245,-73.5596,1580 ONTARIO STREET EAST,Canada,
8ea8c4b2-1c35-4d60-b2a4-c3af2b22608d,Chris & Tanya's NOFRILLS Renfrew - DRUGStore Pharmacy,edfbb1a3-aca2-4ee4-bbbb-9237237736c4,4257,LCL,https://shoppersdrugmart.medmeapp.com/lcl,ON,America/Toronto,https://shoppersdrugmart.ca,,680,O'Brien Rd,Renfrew,ON,K7V 3Z4,,45.476916,-76.660648,680 O'Brien Rd,Canada,
8eaa3f28-e5bc-4242-9cf6-0f0a31307321,"Merivale & Meadowlands, Ottawa",f10d8ca0-ec52-4a28-aabd-9bd3388dab34,398,REXALL,https://rexall.medmeapp.com/398,ON,America/Toronto,https://www.rexall.ca,Unit 1A,1595,Merivale Road,Ottawa,ON,K2G 3J4,,45.353657,-75.733524,"1595 Merivale Road, Unit 1A",Canada,
8eac0e77-4559-46e7-ac81-eabaa3cc2681,Fallowfield Pharmasave,f29e80f4-9432-4f10-ae73-ed9bf10c4936,,,https://fallowfieldpharmasave.medmeapp.com,ON,America/Toronto,https://fallowfieldpharmasave.com,1B,3500,Fallowfield Road,Ottawa,ON,K2J 4A7,,,,,Canada,
8ef0bf3b-2789-40eb-984e-d70a45953bd8,Isabelle Joyal & Nola René-Henri Pharmacy,d7ffe5f2-0058-452e-bbc4-044cb076a2b4,0005,JCG,https://consultation.jeancoutu.com,QC,America/Toronto,https://www.jeancoutu.com,,4484,Sainte-Catherine Est,Montréal,QC,H1V 1Y5,,45.5526158,-73.5327087,,Canada,
8f1634b3-f115-49ea-8dd3-c3c0d549a799,LONDON DRUGS North Town Mall,fa40ffbf-f16c-435d-b9a4-c69e633eb613,0021,LDRUGS,https://londondrugs.medmeapp.com,AB,America/Edmonton,https://www.londondrugs.com,,9450,137th Avenue,Edmonton,AB,T5E 6C2,,53.60090694,-113.4866487,9450 137th Avenue,Canada,
8f2f80a8-d4c0-422b-8fdb-25649d416402,"LOUIS MILLIARD, Pharmacien(ne.s) Propriétaire(s)",edfbb1a3-aca2-4ee4-bbbb-9237237736c4,0027,PHX,https://scheduler.pharmaprix.ca,QC,America/Toronto,https://pharmaprix.ca,,1,PLAZA DE LA MAURICIE,SHAWINIGAN,QC,G9N 7C1,,46.5621,-72.7398,1 PLAZA DE LA MAURICIE,Canada,
8f43c2dd-b70f-424f-8437-e5da3b653a46,"Marie-Pier Turgeon, Jean-François Gauthier & Alexandre Rivard Pharmacy",d7ffe5f2-0058-452e-bbc4-044cb076a2b4,0018,JCG,https://consultation.jeancoutu.com,QC,America/Toronto,https://www.jeancoutu.com,,940,des Récollets,Trois-Rivières,QC,G8Z 3W9,,46.3588034,-72.5730733,,Canada,
8f577e5e-bdcb-47c9-bf74-17f4532852c8,Lethbridge Crossings,f10d8ca0-ec52-4a28-aabd-9bd3388dab34,7517,REXALL,https://rexall.medmeapp.com/7517,AB,America/Edmonton,https://www.rexall.ca,Unit 20,12,Aquitania Blvd W,Lethbridge,AB,T1J 5L4,,49.673322,-112.9021165,12 Aquitania Blvd W Unit 20,Canada,
8f5a7733-d71b-42b3-9717-26e01906c1df,Mel's Pharmacy,f29e80f4-9432-4f10-ae73-ed9bf10c4936,,NBLY,https://melspharmacy.medmeapp.ca,SK,America/Regina,https://www.guardian-ida-remedysrx.ca/en/saskatchewan/craik/mels-pharmacy-7037123,,232,Third St.,Craik,SK,S0G 0V0,,,,,Canada,
8f7926c4-8d7d-407a-b4e4-2cdf0142eb32,Pharmasave Health Centre # 016,f29e80f4-9432-4f10-ae73-ed9bf10c4936,,NBLY,https://pharmasavehealthcentre16.medmeapp.com,BC,America/Vancouver,https://pharmasave.com/campbell-river/,,277,Evergreen Road,Campbell River,BC,V9W 5Y4,,,,,Canada,
8f8d300f-e7c2-42c2-8aa8-4ba8d50bd5b5,Pharmacy Pacific 3,f29e80f4-9432-4f10-ae73-ed9bf10c4936,,,,BC,America/Vancouver,,,3,Street Name,City,British Columbia,A1A 1A1,,,,,CA,
8fc3fec4-9b2e-426f-a051-99e93881c8a5,Michael's Pharmasave 9751,f29e80f4-9432-4f10-ae73-ed9bf10c4936,,,https://michaelspharmasave.medmeapp.ca,ON,America/Toronto,pharmasave.com/Goderich/,,181,Cambria Rd N,Goderich,Ontario,N7A 2R2,,,,,Canada,
8fcd019d-193e-440f-a006-8e15dc39ee71,Pharmasave # 206,f29e80f4-9432-4f10-ae73-ed9bf10c4936,,NBLY,https://pharmasave206.medmeapp.com,BC,America/Vancouver,https://pharmasave.com/surrey-guildford/,119,15280,101 Avenue,Surrey,BC,V3R 8X7,,,,,Canada,
8fd4debd-2120-4bfc-bdd6-bd3cc7df32f4,Northey Remedy's Rx Pharmacy,f29e80f4-9432-4f10-ae73-ed9bf10c4936,,,https://northeyremedysrx.medmeapp.ca,AB,America/Edmonton,https://northeyremedysrxpharmacy.com/,,190,Northey Avenue,Red Deer,AB,T4P3J6,,,,,Canada,
8fe3cc87-0d89-4a3b-a7d7-65f33315c61c,Lively Pharmacy,f29e80f4-9432-4f10-ae73-ed9bf10c4936,,,https://livelypharmacy.medmeapp.ca,ON,America/Toronto,https://www.guardian-ida-pharmacies.ca/en/ontario/lively/lively-pharmacy-7048074,,605,Main Street,Lively,Ontario,P3Y 1M9,,,,,Canada,
8ff8117c-7717-4c05-9894-86626c015a8c,Prohealth Pharmacy,f29e80f4-9432-4f10-ae73-ed9bf10c4936,,,https://prohealthbarrie.medmeapp.ca,ON,America/Toronto,www.prohealthbarrie.com,Unit #5,480,Mapleton Avenue,Barrie,ON,L4N 9C2,,,,,Canada,
8ffe803a-a1b4-41a6-ac9d-644cdc6a40d2,Peninsula IDA Pharmacy,f29e80f4-9432-4f10-ae73-ed9bf10c4936,,,https://peninsulaida.medmeapp.ca,ON,America/Toronto,https://sunshinedrugs.com/peninsula-pharmacy/,,76,Main Street,Lions Head,ON,N0H 1WO,,,,,Canada,
900b6afa-e80d-4158-91eb-287a8a8d485b,"François Maltais, Alexandra Allie & Guillaume Beauregard Pharmacy",d7ffe5f2-0058-452e-bbc4-044cb076a2b4,0253,JCG,https://consultation.jeancoutu.com,QC,America/Toronto,https://www.jeancoutu.com,,1363,Belvédère Sud,Sherbrooke,QC,J1H 4E4,,45.3853965,-71.8958962,,Canada,
900c6391-51f8-4342-bb7c-6aab9c0df9ef,Cynthia Rocha & Ann Zakhari Pharmacy,d7ffe5f2-0058-452e-bbc4-044cb076a2b4,0551,JCG,https://jeancoutu.medmeapp.com,QC,America/Toronto,https://www.jeancoutu.com,,3051,de la Gare,Vaudreuil-Dorion,QC,J7V 0H1,,45.4004,-74.05204,,Canada,
902f8872-e71a-42f8-821c-49e63800c1e6,Chris & Angela's NOFRILLS Brighton - DRUGStore Pharmacy,edfbb1a3-aca2-4ee4-bbbb-9237237736c4,4287,LCL,https://shoppersdrugmart.medmeapp.com/lcl,ON,America/Toronto,https://shoppersdrugmart.ca,,155,Elizabeth St RR 3 PO Box 220,Brighton,ON,K0K 1H0,,44.0429,-77.72443,155 Elizabeth St RR 3 PO Box 220,Canada,
9039dc87-e2b2-42ee-94a3-a94e5175678e,Browns Line/Horner Toronto,f10d8ca0-ec52-4a28-aabd-9bd3388dab34,6941,REXALL,https://rexall.medmeapp.com/6941,ON,America/Toronto,https://www.rexall.ca,,440,Brown's Line,Toronto,ON,M8W 3T9,,43.601904,-79.545659,440 Brown's Line,Canada,
905ce42e-f004-4ae5-89e1-8e6d4e7a0182,Tottenham Pharmasave,f29e80f4-9432-4f10-ae73-ed9bf10c4936,,,https://tottenhampharmasave.medmeapp.ca,ON,America/Toronto,https://pharmasave.com/tottenham/,,55,Queen Street South,Tottenham,Ontario,L0G 1W0,,,,,Canada,
905e7d41-1179-47f4-a32c-d31595e2af6b,Metro Ctr Toronto,f10d8ca0-ec52-4a28-aabd-9bd3388dab34,836,REXALL,https://rexall.medmeapp.com/836,ON,America/Toronto,https://www.rexall.ca,"Unit 200,",200,Wellington Street West,Toronto,ON,M5V 3C7,P.O Box 101,43.646186,-79.386036,"200 Wellington Street West, Unit 200, P.O. Box 101",Canada,
906aad68-5250-4b6e-aa5e-ef735bcbf86c,SHOPPERS DRUG MART University Mall,edfbb1a3-aca2-4ee4-bbbb-9237237736c4,0762,SDM,https://shoppersdrugmart.medmeapp.com,ON,America/Toronto,https://shoppersdrugmart.ca,,2670,TECUMSEH RD W.,Windsor,ON,N9B 3P9,,42.2918,-83.0592,2670 TECUMSEH RD W.,Canada,
90700a7a-f68a-43b0-aede-357bd911731a,Total Health Pharmacy #139,f29e80f4-9432-4f10-ae73-ed9bf10c4936,,,https://thp.medmeapp.ca,ON,America/Toronto,https://totalhealthpharmacy.ca,105,3155,Harvester Rd,Burligton,ON,L7N 3V2,,,,,Canada,
90718e93-3939-4d7b-9dae-745a37e071a4,Port Coquitlam,c79c2656-0a6d-4e20-98bf-15a775eaae53,957,SOF,https://saveonfoodspharmacy.medmeapp.com,BC,America/Vancouver,https://www.saveonfoods.com,,2385,Ottawa Street,Port Coquitlam,BC,V3B 8A4,,49.2568,-122.7481,2385 Ottawa Street,Canada,
907fb98c-6599-43be-9277-537416483b34,LONDON DRUGS West Broadway,fa40ffbf-f16c-435d-b9a4-c69e633eb613,0004,LDRUGS,https://londondrugs.medmeapp.com,BC,America/Vancouver,https://www.londondrugs.com,,525,West Broadway,Vancouver,BC,V5Z 1E6,,49.265117,-123.1160623,525 West Broadway,Canada,
90835e86-d26e-4a41-830f-8a5e2a612345,TMC Pharmacy,f29e80f4-9432-4f10-ae73-ed9bf10c4936,,NBLY,https://tmcpharmacy.medmeapp.com,ON,America/Toronto,,100,13278,Tecumseh Rd E.,Windsor,ON,N8N 3T6,,,,,Canada,
90a1fecd-b0fd-476d-ad12-71ad9cedef1c,SHOPPERS DRUG MART Mapleview & Essa,edfbb1a3-aca2-4ee4-bbbb-9237237736c4,1464,SDM,https://shoppersdrugmart.medmeapp.com,ON,America/Toronto,https://shoppersdrugmart.ca,,380,MAPLEVIEW DRIVE WEST,Barrie,ON,L4N 9G4,,44.3296,-79.7136,380 MAPLEVIEW DRIVE WEST,Canada,
90a9a279-6956-41d9-90dd-89a20b557a5f,Rymal/Wentworth Hamilton,f10d8ca0-ec52-4a28-aabd-9bd3388dab34,203,REXALL,https://rexall.medmeapp.com/203,ON,America/Toronto,https://www.rexall.ca,,505,Rymal Road East,Hamilton,ON,L8W 3X1,,43.197819,-79.870828,505 Rymal Road East,Canada,
90aac7fd-a7dd-4d4e-a3fd-42679fccbcde,Rx Drug Mart #1000,f29e80f4-9432-4f10-ae73-ed9bf10c4936,,NBLY,https://rxdrugmart1000.medmeapp.com,BC,America/Vancouver,https://www.guardian-ida-remedysrx.ca/en/british-columbia/burns-lake/rx-drug-mart-burns-lake-7027710,,418,Yellowhead Hwy,Burns Lake,BC,V0J 1E0,,,,,Canada,
90d793da-18c3-4968-989c-7fe1ef4cb7e2,The Medicine Shoppe Pharmacy #274,f29e80f4-9432-4f10-ae73-ed9bf10c4936,,,https://medicineshoppe274.medmeapp.ca,AB,America/Edmonton,https://www.medicineshoppe.ca/,,831,Saddleback Road NW,Edmonton,AB,T6J 5R4,,,,,Canada,
90f7234a-8d90-40b5-b1bf-15ef58f64845,Pharmasave Trailside Pharmacy,f29e80f4-9432-4f10-ae73-ed9bf10c4936,,,https://cwpharmasave.medmeapp.ca,ON,America/Toronto,https://pharmasave.com/elora-fergus/,Unit #101,6420,Beatty Line N,Fergus,Ontario,N1M 2W3,,,,,Canada,
90f81c4c-0297-4923-9895-5e9bf5b06003,MINT HEALTH + DRUGS Allendale,f29e80f4-9432-4f10-ae73-ed9bf10c4936,allendale,MINT,http://mintdrugs.medmeapp.com,AB,America/Edmonton,https://mintdrugs.com/locations/allendale/,Unit #100,6720,104 St NW,Edmonton,AB,T6H 2L4,,53.5042,-113.4981,100 - 6720 104 St NW,Canada,
911a24e5-3977-4dff-ae5a-70b3d2362c32,"Gino Consolante, Raffaele Delli Colli & Martin Caron Pharmacy",d7ffe5f2-0058-452e-bbc4-044cb076a2b4,0440,JCG,https://consultation.jeancoutu.com,QC,America/Toronto,https://www.jeancoutu.com,,4475,Bannantyne,Verdun,QC,H4G 1E2,,45.4600758,-73.5763962,,Canada,
9126a226-6084-4a5d-bb79-71cc3c14230a,"SHOPPERS DRUG MART Sage Creek, Winnipeg",edfbb1a3-aca2-4ee4-bbbb-9237237736c4,2502,SDM,https://shoppersdrugmart.medmeapp.com,MB,America/Winnipeg,https://shoppersdrugmart.ca,,50,SAGE CREEK BLVD,Winnipeg,MB,R3X 0J6,,49.8325,-97.0472,50 SAGE CREEK BLVD,Canada,
912be268-22a5-46b4-8461-57c62e26ad80,Eramosa Rd Guelph,f10d8ca0-ec52-4a28-aabd-9bd3388dab34,1081,REXALL,https://rexall.medmeapp.com/1081,ON,America/Toronto,https://www.rexall.ca,,265,Eramosa Road,Guelph,ON,N1E 2M7,,43.558639,-80.248074,265 Eramosa Road,Canada,
913c041e-9e5b-4625-8371-7d837747e8da,LONDON DRUGS Robson St.,fa40ffbf-f16c-435d-b9a4-c69e633eb613,0019,LDRUGS,https://londondrugs.medmeapp.com,BC,America/Vancouver,https://www.londondrugs.com,,1187,Robson Street,Vancouver,BC,V6E 1B5,,49.28621032,-123.1264258,1187 Robson Street,Canada,
914632b7-1aed-4008-884c-f24baefc955b,Sandwich St Amherstburg,f10d8ca0-ec52-4a28-aabd-9bd3388dab34,1909,REXALL,https://rexall.medmeapp.com/1909,ON,America/Toronto,https://www.rexall.ca,,71,Sandwich Street,Amherstburg,ON,N9V 1Z5,,42.108622,-83.110027,71 Sandwich Street S.,Canada,
915cab00-2caa-4a5e-9c14-ba28844ade3c,Village Landing,c79c2656-0a6d-4e20-98bf-15a775eaae53,6665,SOF,https://saveonfoodspharmacy.medmeapp.com,AB,America/Edmonton,https://www.saveonfoods.com,Unit #500,140,St Albert Rd,St Albert,AB,T8N 7C8,,53.633239,-113.628845,#500-140 St Albert Rd,Canada,
916009fc-4d8e-44ea-b78a-529e0d7bb032,Hussam Qawas Pharmacy,d7ffe5f2-0058-452e-bbc4-044cb076a2b4,0246,JCG,https://consultation.jeancoutu.com,ON,America/Toronto,https://www.jeancoutu.com,,867,Notre-Dame,Embrun,ON,K0A 1W0,,45.2710906,-75.2918513,,Canada,
91713596-5782-4c05-9c03-0c58ba60f3dd,Priscilla Aboulehaf Pharmacy,d7ffe5f2-0058-452e-bbc4-044cb076a2b4,0276,JCG,https://consultation.jeancoutu.com,QC,America/Toronto,https://www.jeancoutu.com,,40,Montcalm Nord,Candiac,QC,J5R 3L8,,45.3929151,-73.5185496,,Canada,
9182e3f7-c9cf-40e5-9635-cb7fb03670e7,SHOPPERS DRUG MART Mountain & Macbeath,edfbb1a3-aca2-4ee4-bbbb-9237237736c4,2011,SDM,https://shoppersdrugmart.medmeapp.com,NB,America/Moncton,https://shoppersdrugmart.ca,,681,MOUNTAIN RD,Moncton,NB,E1C 2P4,,46.0995,-64.8027,681 MOUNTAIN RD,Canada,
91cb3a5c-210b-477d-840f-0727ebbc748a,SHOPPERS DRUG MART Port Perry,edfbb1a3-aca2-4ee4-bbbb-9237237736c4,1018,SDM,https://shoppersdrugmart.medmeapp.com,ON,America/Toronto,https://shoppersdrugmart.ca,,1865,SCUGOG STREET,Port Perry,ON,L9L 1J3,,44.1013,-78.9404,1865 SCUGOG STREET,Canada,
91e0d467-ece4-4760-85a4-3c880cb5024b,Real Canadian Superstore Albert Street - Loblaw pharmacy,edfbb1a3-aca2-4ee4-bbbb-9237237736c4,1533,LCL,https://shoppersdrugmart.medmeapp.com/lcl,SK,America/Regina,https://shoppersdrugmart.ca,,15D,3806 Albert St,Regina,SK,S4S 3R2,,50.416876,-104.619874,15D 3806 Albert St,Canada,
91e341dc-12d3-4442-9c62-27503accd7c8,Pharmasave 253 Glenmore Kelowna,f29e80f4-9432-4f10-ae73-ed9bf10c4936,,,https://glenmorekelownapharmasave.medmeapp.ca,BC,America/Vancouver,https://pharmasave.com/kelowna-glenmore/,Unit #105,437,Glenmore Rd.,Kelowna,BC,V1V1Y5,,,,,Canada,
91e3b75a-59ab-4e83-8871-a552d878d715,SHOPPERS DRUG MART Roblin & Dale,edfbb1a3-aca2-4ee4-bbbb-9237237736c4,2444,SDM,https://shoppersdrugmart.medmeapp.com,MB,America/Winnipeg,https://shoppersdrugmart.ca,UNIT 14,6670,ROBLIN BLVD,Winnipeg,MB,R3R 1X1,,49.8634,-97.3163,6670 ROBLIN BLVD,Canada,
920f39a5-7ea2-4d8b-9112-3a6b1cbb8e00,SHOPPERS DRUG MART Caledonia,edfbb1a3-aca2-4ee4-bbbb-9237237736c4,1383,SDM,https://shoppersdrugmart.medmeapp.com,ON,America/Toronto,https://shoppersdrugmart.ca,,221,ARGYLE STREET SOUTH,Caledonia,ON,N3W 1K7,,43.066,-79.9582,221 ARGYLE STREET SOUTH,Canada,
92108344-2b7d-4ef6-afc8-05a0705c84a9,SHOPPERS DRUG MART Pelham Health Centre,edfbb1a3-aca2-4ee4-bbbb-9237237736c4,0789,SDM,https://shoppersdrugmart.medmeapp.com,ON,America/Toronto,https://shoppersdrugmart.ca,,245,PELHAM RD,St. Catharines,ON,L2S 1X8,,43.1327,-79.2546,245 PELHAM RD,Canada,
9212f55e-a71e-451e-9baa-b522b43d4036,Loblaws Mclaughlin Road - DRUGStore Pharmacy,edfbb1a3-aca2-4ee4-bbbb-9237237736c4,1003,LCL,https://shoppersdrugmart.medmeapp.com/lcl,ON,America/Toronto,https://shoppersdrugmart.ca,,5970,Mclaughlin Rd,Mississauga,ON,L5R 3X9,,43.614656,-79.688622,5970 Mclaughlin Rd,Canada,
9227f7aa-0d90-4246-b75b-5511e7ebd911,SDM Test Store ON,edfbb1a3-aca2-4ee4-bbbb-9237237736c4,99999,SDM,https://shoppersdrugmart.medmeapp.com,ON,America/Toronto,https://shoppersdrugmart.ca,,Do,Not Book,Null Island,ON,000,,0,0,Do Not Book,Canada,
925a7277-e16b-49c3-88c8-cb7a265aa2a4,Real Canadian Superstore 23rd Avenue - Loblaw Pharmacy,edfbb1a3-aca2-4ee4-bbbb-9237237736c4,1549,LCL,https://shoppersdrugmart.medmeapp.com/lcl,AB,America/Edmonton,https://shoppersdrugmart.ca,,9711,23rd Ave NW,Edmonton,AB,T6N 1K7,,53.452163,-113.480911,9711 23rd Ave NW,Canada,
9290e321-9a2d-48d1-be69-627278b0f1ee,SHOPPERS DRUG MART Highgate Village,edfbb1a3-aca2-4ee4-bbbb-9237237736c4,0253,SDM,https://shoppersdrugmart.medmeapp.com,BC,America/Vancouver,https://shoppersdrugmart.ca,UNIT 250,7155,KINGSWAY,Burnaby,BC,V5E 2V1,,49.2189,-122.956,7155 KINGSWAY,Canada,
92b3ec29-adb9-4043-881a-a024956eed17,Sandstone Langdon,f29e80f4-9432-4f10-ae73-ed9bf10c4936,,SANDSTONE,https://sandstonelangdon.medmeapp.com,AB,America/Edmonton,https://www.sandstonepharmacies.com,Unit 201,97,Centre St SW,Langdon,AB,T0J 1X2,,,,,Canada,
92cacec6-b062-46db-a1cd-e8002714f3c2,MINT HEALTH + DRUGS Festival Place,f29e80f4-9432-4f10-ae73-ed9bf10c4936,festivalplace,MINT,http://mintdrugs.medmeapp.com,AB,America/Edmonton,https://mintdrugs.com/locations/festival-place-sherwood-park/,Unit #165,161,Festival Way,Sherwood Park,AB,T8A 4X2,,53.5276,-113.2983,165 - 161 Festival Way,Canada,
92d75279-8ec6-4fd0-a43d-5076b9546ea8,May Balian & Emad Gabra Pharmacy,d7ffe5f2-0058-452e-bbc4-044cb076a2b4,0007,JCG,https://consultation.jeancoutu.com,QC,America/Toronto,https://www.jeancoutu.com,,810,Décarie,Saint-Laurent,QC,H4L 3L9,,45.5114442,-73.6789585,,Canada,
92d93012-64c1-4195-9c9f-660574bf87da,Iroquois Falls Pharmacy,f29e80f4-9432-4f10-ae73-ed9bf10c4936,,,https://iroquoisfallsguardian.medmeapp.ca,ON,America/Toronto,https://sunshinedrugs.com/iroquois-falls-pharmacy/,,125,Ambridge Drive,Iroquois Falls,ON,P0K 1G0,,,,,Canada,
92dcda87-3e27-46bf-a525-fab093fe03aa,Marie-Claude Favreau & Marc Pelchat Pharmacy,d7ffe5f2-0058-452e-bbc4-044cb076a2b4,0290,JCG,https://consultation.jeancoutu.com,QC,America/Toronto,https://www.jeancoutu.com,,10,des Châteaux,Blainville,QC,J7B 1Z5,,45.6524747,-73.8037839,,Canada,
92eabd77-c38f-4824-9300-9771565bcb72,WELLWISE Dryden,edfbb1a3-aca2-4ee4-bbbb-9237237736c4,0483,SDM,https://shoppersdrugmart.medmeapp.com,ON,America/Toronto,https://shoppersdrugmart.ca,Unit 7,439,GOVERNMENT STREET,Dryden,ON,P8N 2P4,,49.7864,-92.8348,439 GOVERNMENT STREET,Canada,
92f70822-6671-4ee9-8f1b-50e2466a6935,Dominion Prince Rupert Street - DRUGStore Pharmacy,edfbb1a3-aca2-4ee4-bbbb-9237237736c4,0925,LCL,https://shoppersdrugmart.medmeapp.com/lcl,NL,America/St_Johns,https://shoppersdrugmart.ca,,62,Prince Rupert St,Stephenville,NL,A2N 3W7,,48.546052,-58.582397,62 Prince Rupert St,Canada,
92f809fd-f3a0-422f-b50e-d41359db3bbd,Dominion Laurell Road - Loblaw Pharmacy,edfbb1a3-aca2-4ee4-bbbb-9237237736c4,0927,LCL,https://shoppersdrugmart.medmeapp.com/lcl,NL,America/St_Johns,https://shoppersdrugmart.ca,,100,Laurell Rd,Gander,NL,A1V 2V5,,48.949657,-54.60071,100 Laurell Rd,Canada,
92fbecbc-5df5-46a1-ab31-12f2e4afcd1d,Loblaws Lakeshore Road - Loblaw Pharmacy,edfbb1a3-aca2-4ee4-bbbb-9237237736c4,1090,LCL,https://shoppersdrugmart.medmeapp.com/lcl,ON,America/Toronto,https://shoppersdrugmart.ca,,250,Lakeshore Rd W,Mississauga,ON,L5H 1G6,,43.546851,-79.594494,250 Lakeshore Rd W,Canada,
931c134c-fdd8-4ede-bc11-ef8730754621,SHOPPERS DRUG MART Main & Emerson,edfbb1a3-aca2-4ee4-bbbb-9237237736c4,1460,SDM,https://shoppersdrugmart.medmeapp.com,ON,America/Toronto,https://shoppersdrugmart.ca,,1341,MAIN STREET WEST,Hamilton,ON,L8S 1C6,,43.2575,-79.9192,1341 MAIN STREET WEST,Canada,
932b608f-1754-419d-94a2-a38b09bd90fb,Atlantic Superstore Westville Road - DRUGStore Pharmacy,edfbb1a3-aca2-4ee4-bbbb-9237237736c4,0368,LCL,https://shoppersdrugmart.medmeapp.com/lcl,NS,America/Halifax,https://shoppersdrugmart.ca,,394,Westville Rd,New Glasgow,NS,B2H 2Y7,,45.58045,-62.66063,394 Westville Rd,Canada,
933c6646-c4d8-4ea1-80ed-3ef44a94d0f0,Royal Drug Mart,a2708f9f-988b-409d-ae78-5c6c4c6baf0b,,RUBICON,https://royaldrugmart.medmeapp.com,SK,America/Regina,https://rubiconpharmacies.com,,135,3rd Avenue East,Melville,SK,S0A 2P0,,,,135 - 3rd Avenue East,Canada,
933d153c-52b9-47c2-9740-8330b2867e63,SHOPPERS DRUG MART Eastcourt Mall,edfbb1a3-aca2-4ee4-bbbb-9237237736c4,1542,SDM,https://shoppersdrugmart.medmeapp.com,ON,America/Toronto,https://shoppersdrugmart.ca,UNIT 30,1380,2ND STREET EAST,Cornwall,ON,K6H 2B8,,45.0273,-74.7049,1380 2ND STREET EAST,Canada,
934616e0-3f5e-44e6-8d5a-fac5141830e7,Cambie,c79c2656-0a6d-4e20-98bf-15a775eaae53,937,SOF,https://saveonfoodspharmacy.medmeapp.com,BC,America/Vancouver,https://www.saveonfoods.com,,2308,Cambie Street,Vancouver,BC,V5Z 2T8,,49.265302,-123.113902,2308 Cambie Street,Canada,ChIJcROMtt1zhlQR5Vvp3OcaMeY
93467a8b-2f16-4c56-a7e9-c11affe48328,MINT HEALTH + DRUGS Sherwood Dispensaries,f29e80f4-9432-4f10-ae73-ed9bf10c4936,sherwood,MINT,http://mintdrugs.medmeapp.com,AB,America/Edmonton,https://mintdrugs.com/locations/sherwood-dispensaries-sherwood-park/,Unit #109,65,Chippewa Rd,Sherwood Park,AB,T8A 6J7,,53.5362,-113.3238,109 - 65 Chippewa Rd,Canada,
